var,mode,lag,corr,abs_corr
thetao,4,0,0.09713169868952293,0.09713169868952293
thetao,10,13,-0.09655987967943251,0.09655987967943251
thetao,9,15,0.09575528464591429,0.09575528464591429
so,9,16,0.09493478127052772,0.09493478127052772
so,9,18,0.0948177768794392,0.0948177768794392
thetao,9,5,0.09351123625704043,0.09351123625704043
so,5,12,0.09345302735495281,0.09345302735495281
thetao,2,9,-0.09231968111937301,0.09231968111937301
thetao,10,14,-0.09073602480944858,0.09073602480944858
so,9,9,0.08934005350564324,0.08934005350564324
so,1,12,0.08858019493855708,0.08858019493855708
so,2,1,-0.08780919516082995,0.08780919516082995
thetao,4,16,0.08656722074755917,0.08656722074755917
thetao,2,2,-0.08201785279356283,0.08201785279356283
thetao,10,18,0.07848799647401593,0.07848799647401593
thetao,9,20,-0.07764564911930134,0.07764564911930134
so,2,4,-0.07687008934024714,0.07687008934024714
so,5,18,-0.07644186744677949,0.07644186744677949
thetao,2,8,-0.07464172119824954,0.07464172119824954
so,2,19,-0.07297623677582218,0.07297623677582218
thetao,9,19,-0.07274682770513155,0.07274682770513155
thetao,10,12,-0.07164366999715399,0.07164366999715399
so,2,5,-0.07020815704195225,0.07020815704195225
thetao,7,9,-0.06942045980631005,0.06942045980631005
so,5,10,0.06876012311777864,0.06876012311777864
thetao,10,11,-0.06786510340974963,0.06786510340974963
thetao,4,19,-0.06777769992577924,0.06777769992577924
thetao,4,17,0.06514002986561092,0.06514002986561092
thetao,7,10,-0.06478849598475095,0.06478849598475095
thetao,4,4,0.064351152374847,0.064351152374847
thetao,2,10,-0.06430003972468022,0.06430003972468022
so,2,7,0.06291627702341084,0.06291627702341084
thetao,9,18,-0.06088743494266284,0.06088743494266284
thetao,9,4,0.0582403846407575,0.0582403846407575
thetao,10,16,-0.05801313918022897,0.05801313918022897
so,5,19,-0.0565081106544617,0.0565081106544617
so,1,8,-0.055735057538044815,0.055735057538044815
thetao,9,3,-0.053281397601040024,0.053281397601040024
thetao,4,15,0.05104753911508784,0.05104753911508784
thetao,2,1,-0.05038394655522185,0.05038394655522185
so,9,7,0.04848311849025421,0.04848311849025421
thetao,4,2,-0.04827977112454385,0.04827977112454385
so,1,11,0.04512078350331112,0.04512078350331112
so,6,20,0.043623462920011444,0.043623462920011444
so,2,0,-0.04121029990195218,0.04121029990195218
so,6,10,0.04093559972070075,0.04093559972070075
so,6,18,-0.040012418504538794,0.040012418504538794
so,5,9,0.0399159690274295,0.0399159690274295
thetao,9,17,-0.03895876437736985,0.03895876437736985
so,5,16,-0.037780661981823525,0.037780661981823525
so,6,13,-0.03758964076672299,0.03758964076672299
so,5,8,0.03633798018044985,0.03633798018044985
so,6,17,-0.034541533861750816,0.034541533861750816
thetao,7,8,-0.03453156609185871,0.03453156609185871
so,5,7,0.03416173082943082,0.03416173082943082
thetao,4,1,0.033872904399798905,0.033872904399798905
thetao,4,13,0.03291898638252645,0.03291898638252645
thetao,10,17,0.031639827772655185,0.031639827772655185
so,9,8,0.031145231352133564,0.031145231352133564
thetao,4,3,-0.030091490956522516,0.030091490956522516
so,6,19,-0.029594176463683265,0.029594176463683265
thetao,2,13,0.029492440548323957,0.029492440548323957
thetao,2,14,-0.02683472014727817,0.02683472014727817
thetao,4,14,0.025415074693021865,0.025415074693021865
thetao,2,17,-0.025065034839545194,0.025065034839545194
thetao,2,12,0.02487940823920632,0.02487940823920632
thetao,2,15,-0.02356355441590915,0.02356355441590915
thetao,4,12,0.022359769279758725,0.022359769279758725
so,5,20,-0.021765864815593203,0.021765864815593203
so,5,15,-0.020756368664834268,0.020756368664834268
so,6,14,-0.019878108025350918,0.019878108025350918
thetao,2,11,0.017962320727163344,0.017962320727163344
so,2,18,0.01752538088262882,0.01752538088262882
so,6,11,-0.01749750421548542,0.01749750421548542
thetao,3,0,-0.013786810849405667,0.013786810849405667
